id,COUNTRY,X,Y,DEM,ECO_NAME,BIOME_NAME,REALM,ECO_BIOME_
8645a,Germany,4256500,2899500,243,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8646a,Germany,4306500,2899500,411,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8647a,Germany,4259500,2835500,406,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8648a,Germany,4297500,2835500,768,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8649a,Germany,4301500,2835500,742,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8650a,Germany,4289500,2835500,598,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8652a,Germany,4259000,3123500,392,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8653a,Germany,4158500,3059500,371,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8654a,Germany,4070500,3059500,373,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8655a,Germany,4258000,3059500,359,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8656a,Germany,4140500,2995500,469,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8657a,Germany,4165500,2995500,105,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8658a,Germany,4162500,2931500,373,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8659a,Germany,4250500,2931500,331,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8660a,Germany,4302500,2931500,306,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8661a,Germany,4269500,2867500,322,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8662a,Germany,4156500,2803500,166,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8663a,Germany,4260500,2739500,486,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8664a,Germany,4284000,3198000,227,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8665a,Germany,4300000,3198000,279,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8666a,Germany,4299500,3134000,339,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8667a,Germany,4428500,3080500,341,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8668a,Germany,4146000,3016500,191,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8669a,Germany,4132000,2952500,508,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8670a,Germany,4327500,2824500,517,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8671a,Germany,4216500,2760500,719,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8672a,Germany,4242500,2760500,735,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8674a,Germany,4315500,3112500,239,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8675a,Germany,4125500,3048500,170,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8676a,Germany,4330500,3048500,524,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8677a,Germany,4114500,2984500,366,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8678a,Germany,4130500,2920500,242,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8679a,Germany,4522000,2920500,775,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8680a,Germany,4226500,2920500,292,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8684a,Germany,4320500,3208500,272,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8685a,Germany,4339500,3144500,405,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8686a,Germany,4368500,3144500,415,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8687a,Germany,4355500,3144500,291,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8688a,Germany,4291500,3155000,239,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8689a,Germany,4274500,3091000,395,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8690a,Germany,4291000,3123000,478,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8691a,Germany,4306000,3059000,344,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8694a,Germany,4287500,3165500,302,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8695a,Germany,4403500,3165500,347,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8696a,Germany,4152500,3037500,231,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8697a,Germany,4102500,3037500,315,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8698a,Germany,4273500,2973500,327,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8699a,Germany,4105500,2973500,579,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8700a,Germany,4101500,2973500,290,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8701a,Germany,4290500,2909500,292,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8702a,Germany,4136500,2909500,335,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8703a,Germany,4160500,2909500,500,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8704a,Germany,4152500,2909500,339,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8705a,Germany,4294500,2909500,289,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8706a,Germany,4313500,2845500,618,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8707a,Germany,4271500,2845500,311,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8708a,Germany,4281500,2845500,288,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8709a,Germany,4285500,2845500,353,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8713a,Germany,4284500,3197500,171,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8714a,Germany,4296500,3197500,316,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8715a,Germany,4266500,3069500,329,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8716a,Germany,4106500,3069500,165,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8717a,Germany,4265500,3005500,360,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8718a,Germany,4142500,3005500,369,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8719a,Germany,4103500,3005500,374,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8720a,Germany,4150500,2941500,278,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8721a,Germany,4391500,2877500,613,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8722a,Germany,4250500,2877500,381,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8723a,Germany,4281500,2813500,753,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8724a,Germany,4145500,3016000,259,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8725a,Germany,4160500,2920000,433,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8730a,Germany,4240500,3218500,215,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8731a,Germany,4238500,3090500,331,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8732a,Germany,4352500,3090500,363,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8733a,Germany,4429500,3090500,368,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8734a,Germany,4088500,3026500,514,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8735a,Germany,4210500,3026500,387,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8736a,Germany,4116500,2962500,598,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8737a,Germany,4237500,2962500,297,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8738a,Germany,4425500,2962500,469,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8739a,Germany,4172500,2898500,359,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8745a,Germany,4197500,3250500,118,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8746a,Germany,4592500,3122500,247,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8747a,Germany,4332500,3058500,539,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8748a,Germany,4086500,3058500,355,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8749a,Germany,4128500,3058500,225,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8750a,Germany,4364500,3058500,488,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8751a,Germany,4234500,3058500,283,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8752a,Germany,4124500,2994500,444,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8753a,Germany,4181500,2994500,323,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8754a,Germany,4217500,2994500,124,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8755a,Germany,4120500,2994500,336,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8756a,Germany,4123500,2930500,370,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8757a,Germany,4318500,2930500,410,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8758a,Germany,4230500,2930500,375,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8759a,Germany,4211500,2866500,331,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8760a,Germany,4235500,2845000,544,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8761a,Germany,4154000,2749000,665,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8762a,Germany,4153500,2749000,706,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8763a,Germany,4137500,3015500,150,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8764a,Germany,4155500,3015500,395,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8765a,Germany,4151500,3015500,180,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8766a,Germany,4138500,2951500,485,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8767a,Germany,4110500,2951500,502,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8768a,Germany,4068500,2951500,306,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8769a,Germany,4156500,2951500,347,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8770a,Germany,4266500,2887500,244,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8771a,Germany,4242500,2887500,330,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8772a,Germany,4314500,2887500,429,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8773a,Germany,4260500,2759500,677,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8775a,Germany,4164500,3239500,146,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8778a,Germany,4137500,3047500,303,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8779a,Germany,4109500,3047500,479,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8780a,Germany,4178000,3047500,470,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8781a,Germany,4156500,3047500,265,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8782a,Germany,4160500,3047500,300,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8783a,Germany,4144500,3047500,308,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8784a,Germany,4107500,3047500,359,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8785a,Germany,4276500,2919500,245,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8786a,Germany,4282500,2919500,368,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8787a,Germany,4242500,2919500,380,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8788a,Germany,4254500,2919500,207,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8789a,Germany,4272500,2919500,334,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8801a,Germany,4323500,3164500,308,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8802a,Germany,4343500,3164500,228,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8803a,Germany,4124500,3100500,183,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8804a,Germany,4439500,3100500,266,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8805a,Germany,4335500,3100500,387,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8806a,Germany,4356500,2972500,436,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8807a,Germany,4113500,2972500,508,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8808a,Germany,4168500,2908500,524,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
8809a,Germany,4236500,2908500,231,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,PA04
